hour_of_year,day,hour_of_day,hour_label,energy_consumed_wh,energy_consumed_kwh,average_power_kw,active_vehicles,active_vehicle_records
352,15,16,year hour 0352,69555.96,69.55596,69.55596,608.0,53372.0
353,15,17,year hour 0353,68005.42,68.00542,68.00542,598.0,52153.0
354,15,18,year hour 0354,70931.0,70.931,70.931,607.0,53552.0
355,15,19,year hour 0355,67678.63,67.67863,67.67863,599.0,52674.0
356,15,20,year hour 0356,68076.09,68.07609,68.07609,599.0,52651.0
357,15,21,year hour 0357,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
358,15,22,year hour 0358,67821.74,67.82174,67.82174,604.0,52967.0
359,15,23,year hour 0359,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
360,16,0,year hour 0360,84257.97,84.25797,84.25797,627.0,56190.0
361,16,1,year hour 0361,67763.65,67.76365,67.76365,602.0,52182.0
362,16,2,year hour 0362,67864.3,67.8643,67.8643,601.0,52088.0
363,16,3,year hour 0363,67591.19,67.59119,67.59119,601.0,52786.0
364,16,4,year hour 0364,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
365,16,5,year hour 0365,68040.49,68.04049,68.04049,601.0,53095.0
366,16,6,year hour 0366,71032.18,71.03218,71.03218,607.0,53189.0
367,16,7,year hour 0367,68068.45,68.06845,68.06845,595.0,52165.0
368,16,8,year hour 0368,69069.68000000001,69.06968,69.06968,604.0,53833.0
369,16,9,year hour 0369,67953.64,67.95364,67.95364,604.0,52529.0
370,16,10,year hour 0370,67944.94,67.94494,67.94494,602.0,52535.0
371,16,11,year hour 0371,67802.9,67.8029,67.8029,588.0,52375.0
372,16,12,year hour 0372,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
373,16,13,year hour 0373,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
374,16,14,year hour 0374,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
375,16,15,year hour 0375,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
376,16,16,year hour 0376,69555.96,69.55596,69.55596,608.0,53372.0
377,16,17,year hour 0377,68005.42,68.00542,68.00542,598.0,52153.0
378,16,18,year hour 0378,70931.0,70.931,70.931,607.0,53552.0
379,16,19,year hour 0379,67678.63,67.67863,67.67863,599.0,52674.0
380,16,20,year hour 0380,68076.09,68.07609,68.07609,599.0,52651.0
381,16,21,year hour 0381,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
382,16,22,year hour 0382,67821.74,67.82174,67.82174,604.0,52967.0
383,16,23,year hour 0383,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
384,17,0,year hour 0384,84257.97,84.25797,84.25797,627.0,56190.0
385,17,1,year hour 0385,67763.65,67.76365,67.76365,602.0,52182.0
386,17,2,year hour 0386,67864.3,67.8643,67.8643,601.0,52088.0
387,17,3,year hour 0387,67591.19,67.59119,67.59119,601.0,52786.0
388,17,4,year hour 0388,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
389,17,5,year hour 0389,68040.49,68.04049,68.04049,601.0,53095.0
390,17,6,year hour 0390,71032.18,71.03218,71.03218,607.0,53189.0
391,17,7,year hour 0391,68068.45,68.06845,68.06845,595.0,52165.0
392,17,8,year hour 0392,69069.68000000001,69.06968,69.06968,604.0,53833.0
393,17,9,year hour 0393,67953.64,67.95364,67.95364,604.0,52529.0
394,17,10,year hour 0394,67944.94,67.94494,67.94494,602.0,52535.0
395,17,11,year hour 0395,67802.9,67.8029,67.8029,588.0,52375.0
396,17,12,year hour 0396,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
397,17,13,year hour 0397,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
398,17,14,year hour 0398,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
399,17,15,year hour 0399,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
400,17,16,year hour 0400,69555.96,69.55596,69.55596,608.0,53372.0
401,17,17,year hour 0401,68005.42,68.00542,68.00542,598.0,52153.0
402,17,18,year hour 0402,70931.0,70.931,70.931,607.0,53552.0
403,17,19,year hour 0403,67678.63,67.67863,67.67863,599.0,52674.0
404,17,20,year hour 0404,68076.09,68.07609,68.07609,599.0,52651.0
405,17,21,year hour 0405,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
406,17,22,year hour 0406,67821.74,67.82174,67.82174,604.0,52967.0
407,17,23,year hour 0407,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
408,18,0,year hour 0408,84257.97,84.25797,84.25797,627.0,56190.0
409,18,1,year hour 0409,67763.65,67.76365,67.76365,602.0,52182.0
410,18,2,year hour 0410,67864.3,67.8643,67.8643,601.0,52088.0
411,18,3,year hour 0411,67591.19,67.59119,67.59119,601.0,52786.0
412,18,4,year hour 0412,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
413,18,5,year hour 0413,68040.49,68.04049,68.04049,601.0,53095.0
414,18,6,year hour 0414,71032.18,71.03218,71.03218,607.0,53189.0
415,18,7,year hour 0415,68068.45,68.06845,68.06845,595.0,52165.0
416,18,8,year hour 0416,69069.68000000001,69.06968,69.06968,604.0,53833.0
417,18,9,year hour 0417,67953.64,67.95364,67.95364,604.0,52529.0
418,18,10,year hour 0418,67944.94,67.94494,67.94494,602.0,52535.0
419,18,11,year hour 0419,67802.9,67.8029,67.8029,588.0,52375.0
420,18,12,year hour 0420,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
421,18,13,year hour 0421,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
422,18,14,year hour 0422,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
423,18,15,year hour 0423,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
424,18,16,year hour 0424,69555.96,69.55596,69.55596,608.0,53372.0
425,18,17,year hour 0425,68005.42,68.00542,68.00542,598.0,52153.0
426,18,18,year hour 0426,70931.0,70.931,70.931,607.0,53552.0
427,18,19,year hour 0427,67678.63,67.67863,67.67863,599.0,52674.0
428,18,20,year hour 0428,68076.09,68.07609,68.07609,599.0,52651.0
429,18,21,year hour 0429,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
430,18,22,year hour 0430,67821.74,67.82174,67.82174,604.0,52967.0
431,18,23,year hour 0431,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
432,19,0,year hour 0432,84257.97,84.25797,84.25797,627.0,56190.0
433,19,1,year hour 0433,67763.65,67.76365,67.76365,602.0,52182.0
434,19,2,year hour 0434,67864.3,67.8643,67.8643,601.0,52088.0
435,19,3,year hour 0435,67591.19,67.59119,67.59119,601.0,52786.0
436,19,4,year hour 0436,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
437,19,5,year hour 0437,68040.49,68.04049,68.04049,601.0,53095.0
438,19,6,year hour 0438,71032.18,71.03218,71.03218,607.0,53189.0
439,19,7,year hour 0439,68068.45,68.06845,68.06845,595.0,52165.0
440,19,8,year hour 0440,69069.68000000001,69.06968,69.06968,604.0,53833.0
441,19,9,year hour 0441,67953.64,67.95364,67.95364,604.0,52529.0
442,19,10,year hour 0442,67944.94,67.94494,67.94494,602.0,52535.0
443,19,11,year hour 0443,67802.9,67.8029,67.8029,588.0,52375.0
444,19,12,year hour 0444,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
445,19,13,year hour 0445,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
446,19,14,year hour 0446,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
447,19,15,year hour 0447,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
448,19,16,year hour 0448,69555.96,69.55596,69.55596,608.0,53372.0
449,19,17,year hour 0449,68005.42,68.00542,68.00542,598.0,52153.0
450,19,18,year hour 0450,70931.0,70.931,70.931,607.0,53552.0
451,19,19,year hour 0451,67678.63,67.67863,67.67863,599.0,52674.0
452,19,20,year hour 0452,68076.09,68.07609,68.07609,599.0,52651.0
453,19,21,year hour 0453,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
454,19,22,year hour 0454,67821.74,67.82174,67.82174,604.0,52967.0
455,19,23,year hour 0455,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
456,20,0,year hour 0456,84257.97,84.25797,84.25797,627.0,56190.0
457,20,1,year hour 0457,67763.65,67.76365,67.76365,602.0,52182.0
458,20,2,year hour 0458,67864.3,67.8643,67.8643,601.0,52088.0
459,20,3,year hour 0459,67591.19,67.59119,67.59119,601.0,52786.0
460,20,4,year hour 0460,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
461,20,5,year hour 0461,68040.49,68.04049,68.04049,601.0,53095.0
462,20,6,year hour 0462,71032.18,71.03218,71.03218,607.0,53189.0
463,20,7,year hour 0463,68068.45,68.06845,68.06845,595.0,52165.0
464,20,8,year hour 0464,69069.68000000001,69.06968,69.06968,604.0,53833.0
465,20,9,year hour 0465,67953.64,67.95364,67.95364,604.0,52529.0
466,20,10,year hour 0466,67944.94,67.94494,67.94494,602.0,52535.0
467,20,11,year hour 0467,67802.9,67.8029,67.8029,588.0,52375.0
468,20,12,year hour 0468,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
469,20,13,year hour 0469,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
470,20,14,year hour 0470,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
471,20,15,year hour 0471,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
472,20,16,year hour 0472,69555.96,69.55596,69.55596,608.0,53372.0
473,20,17,year hour 0473,68005.42,68.00542,68.00542,598.0,52153.0
474,20,18,year hour 0474,70931.0,70.931,70.931,607.0,53552.0
475,20,19,year hour 0475,67678.63,67.67863,67.67863,599.0,52674.0
476,20,20,year hour 0476,68076.09,68.07609,68.07609,599.0,52651.0
477,20,21,year hour 0477,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
478,20,22,year hour 0478,67821.74,67.82174,67.82174,604.0,52967.0
479,20,23,year hour 0479,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
480,21,0,year hour 0480,84257.97,84.25797,84.25797,627.0,56190.0
481,21,1,year hour 0481,67763.65,67.76365,67.76365,602.0,52182.0
482,21,2,year hour 0482,67864.3,67.8643,67.8643,601.0,52088.0
483,21,3,year hour 0483,67591.19,67.59119,67.59119,601.0,52786.0
484,21,4,year hour 0484,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
485,21,5,year hour 0485,68040.49,68.04049,68.04049,601.0,53095.0
486,21,6,year hour 0486,71032.18,71.03218,71.03218,607.0,53189.0
487,21,7,year hour 0487,68068.45,68.06845,68.06845,595.0,52165.0
488,21,8,year hour 0488,69069.68000000001,69.06968,69.06968,604.0,53833.0
489,21,9,year hour 0489,67953.64,67.95364,67.95364,604.0,52529.0
490,21,10,year hour 0490,67944.94,67.94494,67.94494,602.0,52535.0
491,21,11,year hour 0491,67802.9,67.8029,67.8029,588.0,52375.0
492,21,12,year hour 0492,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
493,21,13,year hour 0493,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
494,21,14,year hour 0494,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
495,21,15,year hour 0495,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
496,21,16,year hour 0496,69555.96,69.55596,69.55596,608.0,53372.0
497,21,17,year hour 0497,68005.42,68.00542,68.00542,598.0,52153.0
498,21,18,year hour 0498,70931.0,70.931,70.931,607.0,53552.0
499,21,19,year hour 0499,67678.63,67.67863,67.67863,599.0,52674.0
500,21,20,year hour 0500,68076.09,68.07609,68.07609,599.0,52651.0
501,21,21,year hour 0501,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
502,21,22,year hour 0502,67821.74,67.82174,67.82174,604.0,52967.0
503,21,23,year hour 0503,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
504,22,0,year hour 0504,84257.97,84.25797,84.25797,627.0,56190.0
505,22,1,year hour 0505,67763.65,67.76365,67.76365,602.0,52182.0
506,22,2,year hour 0506,67864.3,67.8643,67.8643,601.0,52088.0
507,22,3,year hour 0507,67591.19,67.59119,67.59119,601.0,52786.0
508,22,4,year hour 0508,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
509,22,5,year hour 0509,68040.49,68.04049,68.04049,601.0,53095.0
510,22,6,year hour 0510,71032.18,71.03218,71.03218,607.0,53189.0
511,22,7,year hour 0511,68068.45,68.06845,68.06845,595.0,52165.0
512,22,8,year hour 0512,69069.68000000001,69.06968,69.06968,604.0,53833.0
513,22,9,year hour 0513,67953.64,67.95364,67.95364,604.0,52529.0
514,22,10,year hour 0514,67944.94,67.94494,67.94494,602.0,52535.0
515,22,11,year hour 0515,67802.9,67.8029,67.8029,588.0,52375.0
516,22,12,year hour 0516,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
517,22,13,year hour 0517,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
518,22,14,year hour 0518,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
519,22,15,year hour 0519,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
520,22,16,year hour 0520,69555.96,69.55596,69.55596,608.0,53372.0
521,22,17,year hour 0521,68005.42,68.00542,68.00542,598.0,52153.0
522,22,18,year hour 0522,70931.0,70.931,70.931,607.0,53552.0
523,22,19,year hour 0523,67678.63,67.67863,67.67863,599.0,52674.0
524,22,20,year hour 0524,68076.09,68.07609,68.07609,599.0,52651.0
525,22,21,year hour 0525,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
526,22,22,year hour 0526,67821.74,67.82174,67.82174,604.0,52967.0
527,22,23,year hour 0527,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
528,23,0,year hour 0528,84257.97,84.25797,84.25797,627.0,56190.0
529,23,1,year hour 0529,67763.65,67.76365,67.76365,602.0,52182.0
530,23,2,year hour 0530,67864.3,67.8643,67.8643,601.0,52088.0
531,23,3,year hour 0531,67591.19,67.59119,67.59119,601.0,52786.0
532,23,4,year hour 0532,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
533,23,5,year hour 0533,68040.49,68.04049,68.04049,601.0,53095.0
534,23,6,year hour 0534,71032.18,71.03218,71.03218,607.0,53189.0
535,23,7,year hour 0535,68068.45,68.06845,68.06845,595.0,52165.0
536,23,8,year hour 0536,69069.68000000001,69.06968,69.06968,604.0,53833.0
537,23,9,year hour 0537,67953.64,67.95364,67.95364,604.0,52529.0
538,23,10,year hour 0538,67944.94,67.94494,67.94494,602.0,52535.0
539,23,11,year hour 0539,67802.9,67.8029,67.8029,588.0,52375.0
540,23,12,year hour 0540,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
541,23,13,year hour 0541,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
542,23,14,year hour 0542,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
543,23,15,year hour 0543,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
544,23,16,year hour 0544,69555.96,69.55596,69.55596,608.0,53372.0
545,23,17,year hour 0545,68005.42,68.00542,68.00542,598.0,52153.0
546,23,18,year hour 0546,70931.0,70.931,70.931,607.0,53552.0
547,23,19,year hour 0547,67678.63,67.67863,67.67863,599.0,52674.0
548,23,20,year hour 0548,68076.09,68.07609,68.07609,599.0,52651.0
549,23,21,year hour 0549,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
550,23,22,year hour 0550,67821.74,67.82174,67.82174,604.0,52967.0
551,23,23,year hour 0551,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
552,24,0,year hour 0552,84257.97,84.25797,84.25797,627.0,56190.0
553,24,1,year hour 0553,67763.65,67.76365,67.76365,602.0,52182.0
554,24,2,year hour 0554,67864.3,67.8643,67.8643,601.0,52088.0
555,24,3,year hour 0555,67591.19,67.59119,67.59119,601.0,52786.0
556,24,4,year hour 0556,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
557,24,5,year hour 0557,68040.49,68.04049,68.04049,601.0,53095.0
558,24,6,year hour 0558,71032.18,71.03218,71.03218,607.0,53189.0
559,24,7,year hour 0559,68068.45,68.06845,68.06845,595.0,52165.0
560,24,8,year hour 0560,69069.68000000001,69.06968,69.06968,604.0,53833.0
561,24,9,year hour 0561,67953.64,67.95364,67.95364,604.0,52529.0
562,24,10,year hour 0562,67944.94,67.94494,67.94494,602.0,52535.0
563,24,11,year hour 0563,67802.9,67.8029,67.8029,588.0,52375.0
564,24,12,year hour 0564,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
565,24,13,year hour 0565,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
566,24,14,year hour 0566,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
567,24,15,year hour 0567,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
568,24,16,year hour 0568,69555.96,69.55596,69.55596,608.0,53372.0
569,24,17,year hour 0569,68005.42,68.00542,68.00542,598.0,52153.0
570,24,18,year hour 0570,70931.0,70.931,70.931,607.0,53552.0
571,24,19,year hour 0571,67678.63,67.67863,67.67863,599.0,52674.0
572,24,20,year hour 0572,68076.09,68.07609,68.07609,599.0,52651.0
573,24,21,year hour 0573,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
574,24,22,year hour 0574,67821.74,67.82174,67.82174,604.0,52967.0
575,24,23,year hour 0575,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
576,25,0,year hour 0576,84257.97,84.25797,84.25797,627.0,56190.0
577,25,1,year hour 0577,67763.65,67.76365,67.76365,602.0,52182.0
578,25,2,year hour 0578,67864.3,67.8643,67.8643,601.0,52088.0
579,25,3,year hour 0579,67591.19,67.59119,67.59119,601.0,52786.0
580,25,4,year hour 0580,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
581,25,5,year hour 0581,68040.49,68.04049,68.04049,601.0,53095.0
582,25,6,year hour 0582,71032.18,71.03218,71.03218,607.0,53189.0
583,25,7,year hour 0583,68068.45,68.06845,68.06845,595.0,52165.0
584,25,8,year hour 0584,69069.68000000001,69.06968,69.06968,604.0,53833.0
585,25,9,year hour 0585,67953.64,67.95364,67.95364,604.0,52529.0
586,25,10,year hour 0586,67944.94,67.94494,67.94494,602.0,52535.0
587,25,11,year hour 0587,67802.9,67.8029,67.8029,588.0,52375.0
588,25,12,year hour 0588,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
589,25,13,year hour 0589,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
590,25,14,year hour 0590,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
591,25,15,year hour 0591,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
592,25,16,year hour 0592,69555.96,69.55596,69.55596,608.0,53372.0
593,25,17,year hour 0593,68005.42,68.00542,68.00542,598.0,52153.0
594,25,18,year hour 0594,70931.0,70.931,70.931,607.0,53552.0
595,25,19,year hour 0595,67678.63,67.67863,67.67863,599.0,52674.0
596,25,20,year hour 0596,68076.09,68.07609,68.07609,599.0,52651.0
597,25,21,year hour 0597,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
598,25,22,year hour 0598,67821.74,67.82174,67.82174,604.0,52967.0
599,25,23,year hour 0599,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
600,26,0,year hour 0600,84257.97,84.25797,84.25797,627.0,56190.0
601,26,1,year hour 0601,67763.65,67.76365,67.76365,602.0,52182.0
602,26,2,year hour 0602,67864.3,67.8643,67.8643,601.0,52088.0
603,26,3,year hour 0603,67591.19,67.59119,67.59119,601.0,52786.0
604,26,4,year hour 0604,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
605,26,5,year hour 0605,68040.49,68.04049,68.04049,601.0,53095.0
606,26,6,year hour 0606,71032.18,71.03218,71.03218,607.0,53189.0
607,26,7,year hour 0607,68068.45,68.06845,68.06845,595.0,52165.0
608,26,8,year hour 0608,69069.68000000001,69.06968,69.06968,604.0,53833.0
609,26,9,year hour 0609,67953.64,67.95364,67.95364,604.0,52529.0
610,26,10,year hour 0610,67944.94,67.94494,67.94494,602.0,52535.0
611,26,11,year hour 0611,67802.9,67.8029,67.8029,588.0,52375.0
612,26,12,year hour 0612,81722.33,81.72233000000001,81.72233000000001,620.0,54880.0
613,26,13,year hour 0613,67952.15,67.95214999999999,67.95214999999999,600.0,52484.0
614,26,14,year hour 0614,67660.66,67.66066000000001,67.66066000000001,601.0,53191.0
615,26,15,year hour 0615,68569.25,68.56924999999998,68.56924999999998,595.0,52507.0
616,26,16,year hour 0616,69555.96,69.55596,69.55596,608.0,53372.0
617,26,17,year hour 0617,68005.42,68.00542,68.00542,598.0,52153.0
618,26,18,year hour 0618,70931.0,70.931,70.931,607.0,53552.0
619,26,19,year hour 0619,67678.63,67.67863,67.67863,599.0,52674.0
620,26,20,year hour 0620,68076.09,68.07609,68.07609,599.0,52651.0
621,26,21,year hour 0621,67722.46,67.72246000000001,67.72246000000001,602.0,53040.0
622,26,22,year hour 0622,67821.74,67.82174,67.82174,604.0,52967.0
623,26,23,year hour 0623,66036.23,66.03622999999999,66.03622999999999,582.0,51731.0
624,27,0,year hour 0624,84257.97,84.25797,84.25797,627.0,56190.0
625,27,1,year hour 0625,67763.65,67.76365,67.76365,602.0,52182.0
626,27,2,year hour 0626,67864.3,67.8643,67.8643,601.0,52088.0
627,27,3,year hour 0627,67591.19,67.59119,67.59119,601.0,52786.0
628,27,4,year hour 0628,68144.07,68.14407000000001,68.14407000000001,601.0,52279.0
629,27,5,year hour 0629,68040.49,68.04049,68.04049,601.0,53095.0
630,27,6,year hour 0630,71032.18,71.03218,71.03218,607.0,53189.0
